"cc_lv","cc_av","pav_lv","pav_av","av_lv","av_av","nc","nv","g","p","phi","l","k"
1024,775,1536,1314.75,2048,2072,24,1500,6,0.5,0,2,8
1277,550,1676.5,1003.96428571429,2076,2260,24,1500,6,0.5,0,2,8
1283,558,1668,996.035714285716,2053,2208,24,1500,6,0.5,0,2,8
1268,775,1644,1149.10000000001,2020,2065,24,1500,6,0.5,0,2,8
1257,258,1637,701.207142857144,2017,2064,24,1500,6,0.5,0,2,8
1017,515,1525.5,1016.65,2034,2058,24,1500,6,0.5,0,2,8
1049,536,1573.5,1116.66666666667,2098,2144,24,1500,6,0.5,0,2,8
1274,798,1659.5,1258.11666666667,2045,2078,24,1500,6,0.5,0,2,8
1022,771,1533,1329.5,2044,2061,24,1500,6,0.5,0,2,8
1032,793,1548,1272.15000000001,2064,2134,24,1500,6,0.5,0,2,8
1257,511,1637,1004,2017,2022,24,1500,6,0.5,0,2,8
1043,267,1564.5,725.667857142859,2086,2136,24,1500,6,0.5,0,2,8
1266,776,1647.5,1157.35000000001,2029,2091,24,1500,6,0.5,0,2,8
1274,265,1657,720.232142857144,2040,2120,24,1500,6,0.5,0,2,8
1266,782,1644,1278.08333333333,2022,2081,24,1500,6,0.5,0,2,8
1269,539,1665,1113.71666666668,2061,2175,24,1500,6,0.5,0,2,8
1500,281,1761,763.717857142859,2022,2248,24,1500,6,0.5,0,2,8
1500,1034,1762,1452.91666666666,2024,2096,24,1500,6,0.5,0,2,8
1042,276,1563,750.128571428573,2084,2208,24,1500,6,0.5,0,2,8
1039,535,1558.5,1096.48333333334,2078,2119,24,1500,6,0.5,0,2,8
1500,1025,1750.5,1420.75,2001,2024,24,1500,6,0.5,0,2,8
1260,532,1652.5,1091.43333333334,2045,2112,24,1500,6,0.5,0,2,8
1278,1030,1668.5,1507.5,2059,2072,24,1500,6,0.5,0,2,8
1037,279,1555.5,758.282142857145,2074,2232,24,1500,6,0.5,0,2,8
1281,1048,1680.5,1484.58333333333,2080,2147,24,1500,6,0.5,0,2,8
1031,523,1546.5,1076.73333333334,2062,2093,24,1500,6,0.5,0,2,8
1271,781,1652,1276.58333333333,2033,2070,24,1500,6,0.5,0,2,8
1269,792,1665,1365.66666666666,2061,2117,24,1500,6,0.5,0,2,8
1023,774,1534.5,1310.91666666666,2046,2062,24,1500,6,0.5,0,2,8
1278,288,1671,782.742857142859,2064,2304,24,1500,6,0.5,0,2,8
1019,771,1528.5,1240.93333333334,2038,2095,24,1500,6,0.5,0,2,8
1271,1040,1662,1516.66666666666,2053,2079,24,1500,6,0.5,0,2,8
1271,779,1649,1268.5,2027,2057,24,1500,6,0.5,0,2,8
1031,532,1546.5,1093.23333333334,2062,2120,24,1500,6,0.5,0,2,8
1259,778,1639.5,1152.10000000001,2020,2068,24,1500,6,0.5,0,2,8
1040,789,1560,1333.41666666667,2080,2092,24,1500,6,0.5,0,2,8
1263,530,1647.5,958.478571428573,2032,2144,24,1500,6,0.5,0,2,8
1259,524,1644.5,1044.40000000001,2030,2136,24,1500,6,0.5,0,2,8
1031,789,1546.5,1331.66666666666,2062,2086,24,1500,6,0.5,0,2,8
1032,1032,1548,1520.66666666666,2064,2104,24,1500,6,0.5,0,2,8
1273,541,1658,966.292857142859,2043,2143,24,1500,6,0.5,0,2,8
1267,1267,1639.5,1639.5,2012,2012,24,1500,6,0.5,0,2,8
1500,765,1756,1217.61666666667,2012,2030,24,1500,6,0.5,0,2,8
1267,777,1653.5,1175.75000000001,2040,2152,24,1500,6,0.5,0,2,8
1267,1020,1641.5,1438.33333333333,2016,2024,24,1500,6,0.5,0,2,8
1500,1279,1738.5,1601.16666666666,1977,2007,24,1500,6,0.5,0,2,8
1263,1036,1646,1502.33333333333,2029,2052,24,1500,6,0.5,0,2,8
1500,1031,1758,1437.16666666666,2016,2055,24,1500,6,0.5,0,2,8
1030,531,1545,1095.45000000001,2060,2135,24,1500,6,0.5,0,2,8
1024,782,1536,1325.83333333333,2048,2088,24,1500,6,0.5,0,2,8
1034,782,1551,1346.33333333333,2068,2084,24,1500,6,0.5,0,2,8
1275,538,1656,961.700000000002,2037,2134,24,1500,6,0.5,0,2,8
1273,553,1669.5,1135.33333333334,2066,2199,24,1500,6,0.5,0,2,8
1292,813,1678,1283.45000000001,2064,2128,24,1500,6,0.5,0,2,8
1270,544,1673,1117.48333333334,2076,2166,24,1500,6,0.5,0,2,8
1278,266,1665.5,722.950000000002,2053,2128,24,1500,6,0.5,0,2,8
1021,775,1531.5,1337.5,2042,2075,24,1500,6,0.5,0,2,8
1027,535,1540.5,1099.63333333334,2054,2133,24,1500,6,0.5,0,2,8
1250,519,1636,1068.50000000001,2022,2077,24,1500,6,0.5,0,2,8
1261,781,1642.5,1271.66666666667,2024,2061,24,1500,6,0.5,0,2,8
1029,523,1543.5,1089.58333333334,2058,2092,24,1500,6,0.5,0,2,8
1290,531,1682.5,1097.70000000001,2075,2145,24,1500,6,0.5,0,2,8
1047,798,1570.5,1373.33333333333,2094,2125,24,1500,6,0.5,0,2,8
1040,534,1560,975.221428571431,2080,2196,24,1500,6,0.5,0,2,8
1288,785,1673.5,1243.53333333334,2059,2069,24,1500,6,0.5,0,2,8
1025,536,1537.5,1103.71666666668,2050,2146,24,1500,6,0.5,0,2,8
1286,808,1676.5,1324.08333333333,2067,2155,24,1500,6,0.5,0,2,8
1043,535,1564.5,1114.58333333334,2086,2140,24,1500,6,0.5,0,2,8
1269,274,1656.5,744.692857142859,2044,2192,24,1500,6,0.5,0,2,8
1268,796,1651,1264.16666666667,2034,2105,24,1500,6,0.5,0,2,8
1259,1016,1638,1479.33333333333,2017,2027,24,1500,6,0.5,0,2,8
1284,270,1675.5,733.82142857143,2067,2160,24,1500,6,0.5,0,2,8
1035,793,1552.5,1351.66666666666,2070,2142,24,1500,6,0.5,0,2,8
1271,524,1661.5,1079.91666666668,2052,2102,24,1500,6,0.5,0,2,8
1263,525,1635.5,923.214285714288,2008,2025,24,1500,6,0.5,0,2,8
1280,792,1666.5,1301.5,2053,2126,24,1500,6,0.5,0,2,8
1023,520,1534.5,1069.43333333334,2046,2076,24,1500,6,0.5,0,2,8
1254,515,1637,1062.06666666668,2020,2069,24,1500,6,0.5,0,2,8
1027,538,1540.5,1066.35000000001,2054,2168,24,1500,6,0.5,0,2,8
1031,781,1546.5,1324.91666666667,2062,2088,24,1500,6,0.5,0,2,8
1270,780,1654,1241.10000000001,2038,2072,24,1500,6,0.5,0,2,8
1271,783,1662.5,1248.53333333334,2054,2081,24,1500,6,0.5,0,2,8
1261,517,1643,1063.03333333334,2025,2063,24,1500,6,0.5,0,2,8
1055,803,1582.5,1359.08333333333,2110,2136,24,1500,6,0.5,0,2,8
1272,536,1669,967.664285714288,2066,2162,24,1500,6,0.5,0,2,8
1274,538,1666.5,1049.25000000001,2059,2096,24,1500,6,0.5,0,2,8
1028,780,1542,1321.08333333333,2056,2078,24,1500,6,0.5,0,2,8
1255,759,1633,1209.61666666667,2011,2020,24,1500,6,0.5,0,2,8
1500,1276,1747.5,1605.83333333333,1995,2018,24,1500,6,0.5,0,2,8
1288,795,1665.5,1244.61666666667,2043,2054,24,1500,6,0.5,0,2,8
1025,1025,1537.5,1447.08333333333,2050,2090,24,1500,6,0.5,0,2,8
1279,538,1671,1061.6,2063,2148,24,1500,6,0.5,0,2,8
1031,783,1546.5,1349.83333333333,2062,2092,24,1500,6,0.5,0,2,8
1260,512,1642,1010.25,2024,2044,24,1500,6,0.5,0,2,8
1040,537,1560,1118.75,2080,2148,24,1500,6,0.5,0,2,8
1266,1266,1637.5,1637.5,2009,2009,24,1500,6,0.5,0,2,8
1274,1035,1661,1474,2048,2158,24,1500,6,0.5,0,2,8
1269,541,1649,969.478571428573,2029,2155,24,1500,6,0.5,0,2,8
1264,776,1649.5,1274.83333333333,2035,2074,24,1500,6,0.5,0,2,8
1260,533,1639.5,945.550000000002,2019,2087,24,1500,6,0.5,0,2,8
1287,801,1674.5,1268.60000000001,2062,2106,24,1500,6,0.5,0,2,8
1276,791,1655,1252.73333333334,2034,2090,24,1500,6,0.5,0,2,8
1017,770,1525.5,1327.33333333333,2034,2057,24,1500,6,0.5,0,2,8
1046,542,1569,1055.25000000001,2092,2104,24,1500,6,0.5,0,2,8
1276,774,1663,1330.33333333333,2050,2056,24,1500,6,0.5,0,2,8
1290,565,1671,1004.62857142857,2052,2221,24,1500,6,0.5,0,2,8
1261,526,1644.5,1095.83333333334,2028,2104,24,1500,6,0.5,0,2,8
1264,781,1648,1255.78333333334,2032,2119,24,1500,6,0.5,0,2,8
1033,528,1549.5,1034.25,2066,2076,24,1500,6,0.5,0,2,8
1269,1030,1660.5,1455.33333333333,2052,2104,24,1500,6,0.5,0,2,8
1267,1031,1648,1435.58333333333,2029,2051,24,1500,6,0.5,0,2,8
1267,547,1662.5,1139.58333333334,2058,2188,24,1500,6,0.5,0,2,8
1056,545,1584,1135.41666666667,2112,2180,24,1500,6,0.5,0,2,8
1269,545,1663.5,1135.41666666667,2058,2180,24,1500,6,0.5,0,2,8
1262,264,1641,717.514285714287,2020,2112,24,1500,6,0.5,0,2,8
1265,529,1651,1102.08333333334,2037,2116,24,1500,6,0.5,0,2,8
1284,533,1677.5,1110.41666666667,2071,2132,24,1500,6,0.5,0,2,8
1500,524,1756.5,944.514285714288,2013,2108,24,1500,6,0.5,0,2,8
1046,805,1569,1360.91666666667,2092,2136,24,1500,6,0.5,0,2,8
1280,809,1663,1207.75000000001,2046,2184,24,1500,6,0.5,0,2,8
1025,777,1537.5,1336.5,2050,2067,24,1500,6,0.5,0,2,8
1262,530,1653,953.700000000002,2044,2126,24,1500,6,0.5,0,2,8
1028,533,1542,1110.41666666667,2056,2132,24,1500,6,0.5,0,2,8
1500,526,1749.5,941.735714285716,1999,2092,24,1500,6,0.5,0,2,8
1256,518,1629,920.992857142859,2002,2036,24,1500,6,0.5,0,2,8
1277,1034,1666,1512.66666666666,2055,2081,24,1500,6,0.5,0,2,8
1262,1019,1634,1419.41666666666,2006,2034,24,1500,6,0.5,0,2,8
1269,538,1668,1120.83333333334,2067,2152,24,1500,6,0.5,0,2,8
1500,272,1760,739.257142857144,2020,2176,24,1500,6,0.5,0,2,8
1270,536,1664,1107.31666666668,2058,2162,24,1500,6,0.5,0,2,8
1500,1270,1741,1543,1982,2026,24,1500,6,0.5,0,2,8
1025,531,1537.5,1098.15000000001,2050,2147,24,1500,6,0.5,0,2,8
1259,269,1642,731.103571428573,2025,2152,24,1500,6,0.5,0,2,8
1259,537,1655.5,1107.80000000001,2052,2159,24,1500,6,0.5,0,2,8
1024,779,1536,1314.91666666667,2048,2060,24,1500,6,0.5,0,2,8
1030,518,1545,1023.05,2060,2072,24,1500,6,0.5,0,2,8
1500,804,1748,1181.00000000001,1996,2104,24,1500,6,0.5,0,2,8
1275,525,1659,1039.25000000001,2043,2110,24,1500,6,0.5,0,2,8
1286,538,1681.5,1067.30000000001,2077,2172,24,1500,6,0.5,0,2,8
1275,539,1663.5,1065.95000000001,2052,2162,24,1500,6,0.5,0,2,8
1282,289,1665,785.460714285716,2048,2312,24,1500,6,0.5,0,2,8
1260,777,1648.5,1338.83333333333,2037,2074,24,1500,6,0.5,0,2,8
1278,782,1665.5,1167.70000000001,2053,2112,24,1500,6,0.5,0,2,8
1019,772,1528.5,1330,2038,2060,24,1500,6,0.5,0,2,8
1275,782,1666,1347.33333333333,2057,2087,24,1500,6,0.5,0,2,8
1027,782,1540.5,1334,2054,2116,24,1500,6,0.5,0,2,8
1500,1266,1748.5,1547.66666666666,1997,2046,24,1500,6,0.5,0,2,8
1260,783,1642.5,1247.73333333334,2025,2088,24,1500,6,0.5,0,2,8
1265,776,1643.5,1269.16666666667,2022,2066,24,1500,6,0.5,0,2,8
1041,538,1561.5,980.814285714288,2082,2206,24,1500,6,0.5,0,2,8
1262,774,1646.5,1272.83333333333,2031,2076,24,1500,6,0.5,0,2,8
1292,542,1680.5,1112.46666666668,2069,2154,24,1500,6,0.5,0,2,8
1279,560,1659.5,996.442857142859,2040,2204,24,1500,6,0.5,0,2,8
1272,785,1653,1240.53333333334,2034,2063,24,1500,6,0.5,0,2,8
1286,1055,1649.5,1444.16666666666,2013,2035,24,1500,6,0.5,0,2,8
1264,264,1648.5,717.514285714287,2033,2112,24,1500,6,0.5,0,2,8
1500,768,1758,1260,2016,2048,24,1500,6,0.5,0,2,8
1274,517,1655,1019.65000000001,2036,2062,24,1500,6,0.5,0,2,8
1263,775,1650.5,1250.85000000001,2038,2118,24,1500,6,0.5,0,2,8
1264,773,1636,1139.85,2008,2038,24,1500,6,0.5,0,2,8
1283,785,1670.5,1254.08333333334,2058,2103,24,1500,6,0.5,0,2,8
1264,268,1643,728.385714285716,2022,2144,24,1500,6,0.5,0,2,8
1266,784,1646,1165.35000000001,2026,2099,24,1500,6,0.5,0,2,8
1267,1031,1658,1450.08333333333,2049,2085,24,1500,6,0.5,0,2,8
1013,517,1519.5,1030.10000000001,2026,2106,24,1500,6,0.5,0,2,8
1268,519,1654.5,1067.60000000001,2041,2073,24,1500,6,0.5,0,2,8
1500,1024,1749.5,1439.83333333333,1999,2022,24,1500,6,0.5,0,2,8
1500,541,1770.5,1110.63333333334,2041,2151,24,1500,6,0.5,0,2,8
1500,1270,1750.5,1608.16666666666,2001,2034,24,1500,6,0.5,0,2,8
1274,541,1666,1127.08333333334,2058,2164,24,1500,6,0.5,0,2,8
1264,775,1640,1261.25,2016,2044,24,1500,6,0.5,0,2,8
1266,1041,1668,1529.66666666666,2070,2105,24,1500,6,0.5,0,2,8
1036,265,1554,720.232142857144,2072,2120,24,1500,6,0.5,0,2,8
1290,800,1690,1378.66666666666,2090,2136,24,1500,6,0.5,0,2,8
1262,258,1643.5,701.207142857144,2025,2064,24,1500,6,0.5,0,2,8
1272,275,1659,747.410714285716,2046,2200,24,1500,6,0.5,0,2,8
1268,780,1650.5,1243.51666666667,2033,2084,24,1500,6,0.5,0,2,8
1264,788,1643.5,1198.35000000001,2023,2203,24,1500,6,0.5,0,2,8
1272,531,1657.5,962.664285714288,2043,2157,24,1500,6,0.5,0,2,8
1040,795,1560,1371.83333333333,2080,2128,24,1500,6,0.5,0,2,8
1271,1029,1652.5,1495.16666666666,2034,2046,24,1500,6,0.5,0,2,8
1028,521,1542,1027.55,2056,2078,24,1500,6,0.5,0,2,8
1249,777,1631,1235.88333333334,2013,2066,24,1500,6,0.5,0,2,8
1022,526,1533,1087.63333333334,2044,2126,24,1500,6,0.5,0,2,8
1263,267,1647,725.667857142859,2031,2136,24,1500,6,0.5,0,2,8
1272,779,1651,1266.25,2030,2048,24,1500,6,0.5,0,2,8
1279,277,1671,752.84642857143,2063,2216,24,1500,6,0.5,0,2,8
1025,525,1537.5,1093.75000000001,2050,2100,24,1500,6,0.5,0,2,8
1262,770,1643,1227.81666666667,2024,2054,24,1500,6,0.5,0,2,8
1283,835,1672.5,1362,2062,2207,24,1500,6,0.5,0,2,8
1047,548,1570.5,995.592857142859,2094,2234,24,1500,6,0.5,0,2,8
1270,545,1662,1076.85000000001,2054,2182,24,1500,6,0.5,0,2,8
1271,792,1647.5,1283.25,2024,2073,24,1500,6,0.5,0,2,8
1500,795,1765.5,1306.75,2031,2134,24,1500,6,0.5,0,2,8
1038,538,1557,1120.83333333334,2076,2152,24,1500,6,0.5,0,2,8
1016,1016,1524,1483.83333333333,2032,2037,24,1500,6,0.5,0,2,8
1265,774,1652,1310.91666666667,2039,2062,24,1500,6,0.5,0,2,8
1273,777,1655,1268.58333333333,2037,2058,24,1500,6,0.5,0,2,8
1253,771,1638.5,1309.33333333333,2024,2066,24,1500,6,0.5,0,2,8
1266,265,1654.5,720.232142857144,2043,2120,24,1500,6,0.5,0,2,8
1263,765,1642,1253.25,2021,2038,24,1500,6,0.5,0,2,8
1043,543,1564.5,1075.75000000001,2086,2186,24,1500,6,0.5,0,2,8
1500,1033,1752.5,1438.91666666666,2005,2064,24,1500,6,0.5,0,2,8
1044,792,1566,1366.33333333333,2088,2119,24,1500,6,0.5,0,2,8
1500,771,1761,1237.23333333334,2022,2079,24,1500,6,0.5,0,2,8
1500,262,1758.5,712.078571428573,2017,2096,24,1500,6,0.5,0,2,8
1261,1020,1640.5,1481.83333333333,2020,2026,24,1500,6,0.5,0,2,8
1267,788,1650.5,1290.75,2034,2103,24,1500,6,0.5,0,2,8
1271,517,1656.5,1024.40000000001,2042,2082,24,1500,6,0.5,0,2,8
1268,784,1646.5,1272.75,2025,2055,24,1500,6,0.5,0,2,8
1260,529,1650.5,1038.60000000001,2041,2090,24,1500,6,0.5,0,2,8
1048,1048,1572,1541.5,2096,2125,24,1500,6,0.5,0,2,8
1271,1031,1658,1502.33333333333,2045,2058,24,1500,6,0.5,0,2,8
1258,521,1642,1069.91666666668,2026,2073,24,1500,6,0.5,0,2,8
1026,775,1539,1336.83333333333,2052,2073,24,1500,6,0.5,0,2,8
1272,1029,1658,1462.33333333333,2044,2069,24,1500,6,0.5,0,2,8
1042,534,1563,1112.5,2084,2136,24,1500,6,0.5,0,2,8
1266,766,1644.5,1254.5,2023,2040,24,1500,6,0.5,0,2,8
1270,534,1661.5,1103.20000000001,2053,2154,24,1500,6,0.5,0,2,8
1266,795,1642.5,1187.95000000001,2019,2150,24,1500,6,0.5,0,2,8
1018,775,1527,1338.16666666666,2036,2077,24,1500,6,0.5,0,2,8
1017,522,1525.5,1070.40000000001,2034,2070,24,1500,6,0.5,0,2,8
1275,264,1668,717.514285714287,2061,2112,24,1500,6,0.5,0,2,8
1500,526,1755,960.850000000002,2010,2164,24,1500,6,0.5,0,2,8
1270,535,1661.5,1099.63333333334,2053,2133,24,1500,6,0.5,0,2,8
1270,791,1642.5,1237.2,2015,2036,24,1500,6,0.5,0,2,8
1268,789,1655,1306.75,2042,2140,24,1500,6,0.5,0,2,8
1270,535,1658.5,971.442857142859,2047,2179,24,1500,6,0.5,0,2,8
1263,777,1644,1272.66666666666,2025,2073,24,1500,6,0.5,0,2,8
1266,271,1651,736.539285714287,2036,2168,24,1500,6,0.5,0,2,8
1027,782,1540.5,1294.83333333333,2054,2120,24,1500,6,0.5,0,2,8
1046,550,1569,1092.90000000001,2092,2228,24,1500,6,0.5,0,2,8
1028,537,1542,1107.80000000001,2056,2159,24,1500,6,0.5,0,2,8
1040,532,1560,1108.33333333334,2080,2128,24,1500,6,0.5,0,2,8
1268,789,1648.5,1240.48333333334,2029,2046,24,1500,6,0.5,0,2,8
1258,773,1632,1148.55000000001,2006,2068,24,1500,6,0.5,0,2,8
1275,549,1675.5,1131.15000000001,2076,2201,24,1500,6,0.5,0,2,8
1268,778,1649.5,1271.41666666667,2031,2061,24,1500,6,0.5,0,2,8
1269,1029,1655,1502.33333333333,2041,2063,24,1500,6,0.5,0,2,8
1022,532,1533,1092.78333333334,2044,2118,24,1500,6,0.5,0,2,8
1023,515,1534.5,1014.75,2046,2050,24,1500,6,0.5,0,2,8
1270,530,1657,1104.16666666667,2044,2120,24,1500,6,0.5,0,2,8
1268,529,1660.5,1049.05000000001,2053,2134,24,1500,6,0.5,0,2,8
1030,532,1545,1108.33333333334,2060,2128,24,1500,6,0.5,0,2,8
1035,787,1552.5,1332.16666666666,2070,2094,24,1500,6,0.5,0,2,8
1267,544,1664.5,1115.68333333334,2062,2158,24,1500,6,0.5,0,2,8
1271,532,1660,1050.70000000001,2049,2128,24,1500,6,0.5,0,2,8
1043,536,1564.5,962.885714285716,2086,2144,24,1500,6,0.5,0,2,8
1272,1043,1666.5,1458.91666666666,2061,2084,24,1500,6,0.5,0,2,8
1265,533,1651,1110.41666666667,2037,2132,24,1500,6,0.5,0,2,8
1262,771,1633,1246.58333333333,2004,2012,24,1500,6,0.5,0,2,8
1267,779,1656,1281.66666666666,2045,2091,24,1500,6,0.5,0,2,8
1258,773,1641,1246.06666666667,2024,2109,24,1500,6,0.5,0,2,8
1263,257,1646.5,698.489285714287,2030,2056,24,1500,6,0.5,0,2,8
1500,513,1750.5,915.992857142859,2001,2031,24,1500,6,0.5,0,2,8
1025,780,1537.5,1283.25,2050,2093,24,1500,6,0.5,0,2,8
1279,796,1666,1310.33333333333,2053,2144,24,1500,6,0.5,0,2,8
1052,807,1578,1365.66666666666,2104,2146,24,1500,6,0.5,0,2,8
1046,528,1569,1086.80000000001,2092,2112,24,1500,6,0.5,0,2,8
1262,1040,1642,1440.83333333333,2022,2045,24,1500,6,0.5,0,2,8
1033,786,1549.5,1267.56666666667,2066,2139,24,1500,6,0.5,0,2,8
1267,530,1651,1104.16666666667,2035,2120,24,1500,6,0.5,0,2,8
1035,784,1552.5,1267.26666666667,2070,2149,24,1500,6,0.5,0,2,8
1024,779,1536,1339.5,2048,2071,24,1500,6,0.5,0,2,8
1270,803,1671.5,1360.25,2073,2140,24,1500,6,0.5,0,2,8
1264,781,1654.5,1282.83333333333,2045,2091,24,1500,6,0.5,0,2,8
1253,759,1632.5,1212.75000000001,2012,2032,24,1500,6,0.5,0,2,8
1262,1020,1637.5,1482.16666666666,2013,2031,24,1500,6,0.5,0,2,8
1269,791,1658.5,1258.46666666667,2048,2090,24,1500,6,0.5,0,2,8
1055,542,1582.5,1116.96666666668,2110,2174,24,1500,6,0.5,0,2,8
1025,275,1537.5,747.410714285716,2050,2200,24,1500,6,0.5,0,2,8
1026,267,1539,725.667857142859,2052,2136,24,1500,6,0.5,0,2,8
1010,255,1515,693.053571428573,2020,2040,24,1500,6,0.5,0,2,8
1281,551,1676,1075.4,2071,2150,24,1500,6,0.5,0,2,8
1049,568,1573.5,1115.15000000001,2098,2244,24,1500,6,0.5,0,2,8
1263,528,1650.5,969.221428571431,2038,2190,24,1500,6,0.5,0,2,8
1027,525,1540.5,1093.75000000001,2054,2100,24,1500,6,0.5,0,2,8
1270,790,1658,1306.08333333333,2046,2141,24,1500,6,0.5,0,2,8
1281,1053,1672,1525,2063,2078,24,1500,6,0.5,0,2,8
1029,523,1543.5,1074.03333333334,2058,2081,24,1500,6,0.5,0,2,8
1500,777,1762,1281.16666666667,2024,2095,24,1500,6,0.5,0,2,8
1253,1030,1633.5,1495.5,2014,2046,24,1500,6,0.5,0,2,8
1031,784,1546.5,1290.16666666667,2062,2102,24,1500,6,0.5,0,2,8
1260,514,1640,921.77142857143,2020,2050,24,1500,6,0.5,0,2,8
1267,777,1644,1159.80000000001,2021,2097,24,1500,6,0.5,0,2,8
1265,774,1640,1137.95000000001,2015,2029,24,1500,6,0.5,0,2,8
1027,772,1540.5,1329.33333333333,2054,2058,24,1500,6,0.5,0,2,8
1277,278,1668.5,755.564285714287,2060,2224,24,1500,6,0.5,0,2,8
1278,265,1668.5,720.232142857144,2059,2120,24,1500,6,0.5,0,2,8
1034,789,1551,1361.16666666666,2068,2111,24,1500,6,0.5,0,2,8
1270,784,1654,1262.98333333334,2038,2139,24,1500,6,0.5,0,2,8
1257,764,1629.5,1129.4,2002,2024,24,1500,6,0.5,0,2,8
1263,778,1634.5,1219.63333333334,2006,2011,24,1500,6,0.5,0,2,8
1264,520,1642,937.328571428573,2020,2092,24,1500,6,0.5,0,2,8
1016,768,1524,1321.66666666666,2032,2045,24,1500,6,0.5,0,2,8
1266,1026,1646,1453.49999999999,2026,2052,24,1500,6,0.5,0,2,8
1273,264,1656,717.514285714287,2039,2112,24,1500,6,0.5,0,2,8
1036,534,1554,1099.15000000001,2072,2136,24,1500,6,0.5,0,2,8
1260,1021,1646,1490,2032,2042,24,1500,6,0.5,0,2,8
1022,517,1533,1064.83333333334,2044,2071,24,1500,6,0.5,0,2,8
1284,282,1687,766.435714285716,2090,2256,24,1500,6,0.5,0,2,8
1029,527,1543.5,1039.4,2058,2102,24,1500,6,0.5,0,2,8
1255,525,1644,1034.5,2033,2090,24,1500,6,0.5,0,2,8
1032,788,1548,1357.66666666666,2064,2103,24,1500,6,0.5,0,2,8
1259,274,1641.5,744.692857142859,2024,2192,24,1500,6,0.5,0,2,8
1267,525,1648.5,942.328571428573,2030,2097,24,1500,6,0.5,0,2,8
1027,523,1540.5,1077.18333333334,2054,2095,24,1500,6,0.5,0,2,8
1028,781,1542,1322.58333333333,2056,2080,24,1500,6,0.5,0,2,8
1279,546,1678.5,1080.25000000001,2078,2192,24,1500,6,0.5,0,2,8
1267,1020,1651,1431.08333333333,2035,2058,24,1500,6,0.5,0,2,8
1029,531,1543.5,1053.00000000001,2058,2142,24,1500,6,0.5,0,2,8
1500,773,1750,1139.85000000001,2000,2038,24,1500,6,0.5,0,2,8
1267,271,1657.5,736.539285714287,2048,2168,24,1500,6,0.5,0,2,8
1500,531,1765.5,1106.25,2031,2124,24,1500,6,0.5,0,2,8
1262,530,1652,1037.25,2042,2080,24,1500,6,0.5,0,2,8
1500,278,1755.5,755.564285714287,2011,2224,24,1500,6,0.5,0,2,8
1500,533,1755.5,942.364285714288,2011,2075,24,1500,6,0.5,0,2,8
1036,532,1554,1093.68333333334,2072,2122,24,1500,6,0.5,0,2,8
1270,265,1649.5,720.232142857144,2029,2120,24,1500,6,0.5,0,2,8
1022,1022,1533,1493.5,2044,2049,24,1500,6,0.5,0,2,8
1291,542,1692,1072.35000000001,2093,2176,24,1500,6,0.5,0,2,8
1277,796,1670.5,1307.75,2064,2127,24,1500,6,0.5,0,2,8
1018,1018,1527,1427.83333333333,2036,2056,24,1500,6,0.5,0,2,8
1263,1021,1644.5,1484.16666666666,2026,2029,24,1500,6,0.5,0,2,8
1500,792,1750,1155.95000000001,2000,2047,24,1500,6,0.5,0,2,8
1255,767,1638.5,1266.5,2022,2073,24,1500,6,0.5,0,2,8
1033,790,1549.5,1341.33333333333,2066,2116,24,1500,6,0.5,0,2,8
1265,1029,1644.5,1432.83333333333,2024,2040,24,1500,6,0.5,0,2,8
1283,553,1679.5,1006.96428571429,2076,2263,24,1500,6,0.5,0,2,8
1047,806,1570.5,1385,2094,2140,24,1500,6,0.5,0,2,8
1259,766,1638.5,1221.31666666667,2018,2045,24,1500,6,0.5,0,2,8
1021,771,1531.5,1302.91666666667,2042,2044,24,1500,6,0.5,0,2,8
1257,263,1640.5,714.79642857143,2024,2104,24,1500,6,0.5,0,2,8
1267,532,1664.5,1108.33333333334,2062,2128,24,1500,6,0.5,0,2,8
1017,515,1525.5,1022.35000000001,2034,2082,24,1500,6,0.5,0,2,8
1030,530,1545,1057.20000000001,2060,2164,24,1500,6,0.5,0,2,8
1272,781,1660,1169.60000000001,2048,2121,24,1500,6,0.5,0,2,8
1265,1038,1656.5,1515.16666666666,2048,2078,24,1500,6,0.5,0,2,8
1500,1028,1755.5,1430.5,2011,2043,24,1500,6,0.5,0,2,8
1042,536,1563,1102.36666666668,2084,2140,24,1500,6,0.5,0,2,8
1257,775,1644.5,1331.5,2032,2057,24,1500,6,0.5,0,2,8
1264,770,1643.5,1260.83333333333,2023,2048,24,1500,6,0.5,0,2,8
1261,1020,1646,1431.33333333333,2031,2056,24,1500,6,0.5,0,2,8
1276,782,1661,1252.43333333334,2046,2107,24,1500,6,0.5,0,2,8
1268,280,1653.5,761.000000000002,2039,2240,24,1500,6,0.5,0,2,8
1026,778,1539,1342.33333333333,2052,2082,24,1500,6,0.5,0,2,8
1500,522,1741.5,932.957142857145,1983,2070,24,1500,6,0.5,0,2,8
1265,781,1641,1231.96666666667,2017,2047,24,1500,6,0.5,0,2,8
1278,540,1672,1065.55000000001,2066,2156,24,1500,6,0.5,0,2,8
1030,778,1545,1336,2060,2063,24,1500,6,0.5,0,2,8
1279,279,1671,758.282142857145,2063,2232,24,1500,6,0.5,0,2,8
1281,538,1673.5,1105.58333333334,2066,2144,24,1500,6,0.5,0,2,8
1267,795,1630.5,1164.75000000001,1994,2070,24,1500,6,0.5,0,2,8
