"cc_lv","cc_av","pav_lv","pav_av","av_lv","av_av","nc","nv","g","p","phi","l","k"
1500,1500,2301.3,2301.3,3216,3216,24,1500,2,0.5,0,4,8
1500,868,3125.00000000005,2359.10000000001,6000,6944,24,1500,2,0.5,0,4,8
1500,913,3125.00000000005,2481.40357142858,6000,7304,24,1500,2,0.5,0,4,8
1500,1500,2208.82142857143,2208.82142857143,4170,4170,24,1500,2,0.5,0,4,8
1500,1168,3125.00000000005,3174.45714285716,6000,9344,24,1500,2,0.5,0,4,8
1500,1500,2293.7,2293.7,3184,3184,24,1500,2,0.5,0,4,8
1500,803,3125.00000000005,2182.43928571429,6000,6424,24,1500,2,0.5,0,4,8
1500,754,3125.00000000005,2049.26428571429,6000,6032,24,1500,2,0.5,0,4,8
1500,1486,3661.69999999991,4038.73571428573,8944,11888,24,1500,2,0.5,0,4,8
1500,874,3125.00000000005,2375.40714285715,6000,6992,24,1500,2,0.5,0,4,8
1500,1011,3125.00000000005,2747.75357142858,6000,8088,24,1500,2,0.5,0,4,8
1500,1293,3559.5642857143,3514.1892857143,9258,10344,24,1500,2,0.5,0,4,8
1500,1267,3453.64999999995,3443.52500000001,8068,10136,24,1500,2,0.5,0,4,8
1500,804,3125.00000000005,2185.15714285715,6000,6432,24,1500,2,0.5,0,4,8
1500,1010,3125.00000000005,2745.03571428573,6000,8080,24,1500,2,0.5,0,4,8
1500,1090,3125.00000000005,2962.4642857143,6000,8720,24,1500,2,0.5,0,4,8
1500,1080,3125.00000000005,2935.28571428573,6000,8640,24,1500,2,0.5,0,4,8
1500,1199,3125.00000000005,3258.71071428573,6000,9592,24,1500,2,0.5,0,4,8
1500,1027,3125.00000000005,2791.2392857143,6000,8216,24,1500,2,0.5,0,4,8
1500,970,3125.00000000005,2636.32142857144,6000,7760,24,1500,2,0.5,0,4,8
1500,1500,1831.31428571429,1831.31428571429,2748,2748,24,1500,2,0.5,0,4,8
1500,1203,3291.34999999999,3269.58214285716,6906,9624,24,1500,2,0.5,0,4,8
1500,1500,2778.80000000001,2778.80000000001,4628,4628,24,1500,2,0.5,0,4,8
1500,791,2759.95000000001,2149.82500000001,6246,6328,24,1500,2,0.5,0,4,8
1500,1500,2270.94285714286,2270.94285714286,4404,4404,24,1500,2,0.5,0,4,8
1500,977,3125.00000000005,2655.34642857144,6000,7816,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3151.39999999998,6000,6284,24,1500,2,0.5,0,4,8
1500,958,3125.00000000005,2603.70714285715,6000,7664,24,1500,2,0.5,0,4,8
1500,1437,3125.00000000005,3905.56071428573,6000,11496,24,1500,2,0.5,0,4,8
1500,1461,3125.00000000005,3970.7892857143,6000,11688,24,1500,2,0.5,0,4,8
1500,1407,3125.00000000005,3824.02500000002,6000,11256,24,1500,2,0.5,0,4,8
1500,1500,2599.07142857144,2599.07142857144,5640,5640,24,1500,2,0.5,0,4,8
1500,1500,2403.15000000001,2403.15000000001,4902,4902,24,1500,2,0.5,0,4,8
1500,1287,3125.00000000005,3497.88214285716,6000,10296,24,1500,2,0.5,0,4,8
1500,1005,3125.00000000005,2731.44642857144,6000,8040,24,1500,2,0.5,0,4,8
1500,1043,3125.00000000005,2834.72500000001,6000,8344,24,1500,2,0.5,0,4,8
1500,985,3125.00000000005,2677.0892857143,6000,7880,24,1500,2,0.5,0,4,8
1500,1284,3125.00000000005,3489.72857142859,6000,10272,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3089.67142857144,6000,7488,24,1500,2,0.5,0,4,8
1500,1380,3125.00000000005,3750.64285714287,6000,11040,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3289.29999999993,6000,7376,24,1500,2,0.5,0,4,8
1500,885,3125.00000000005,2405.30357142858,6000,7080,24,1500,2,0.5,0,4,8
1500,1001,3125.00000000005,2720.57500000001,6000,8008,24,1500,2,0.5,0,4,8
1500,854,2860.30000000001,2321.05000000001,6624,6832,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3365.23571428573,6000,8526,24,1500,2,0.5,0,4,8
1500,1285,3125.00000000005,3492.44642857144,6000,10280,24,1500,2,0.5,0,4,8
1500,1100,3125.00000000005,2989.64285714287,6000,8800,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3252.65000000005,6000,6734,24,1500,2,0.5,0,4,8
1500,1500,2882.74999999997,2882.74999999997,5090,5090,24,1500,2,0.5,0,4,8
1500,1143,3335.84999999997,3106.51071428573,7572,9144,24,1500,2,0.5,0,4,8
1500,1077,3125.00000000005,2927.13214285716,6000,8616,24,1500,2,0.5,0,4,8
1500,1264,3125.00000000005,3435.37142857144,6000,10112,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3135.8642857143,6000,7662,24,1500,2,0.5,0,4,8
1500,1458,3635.09999999991,3962.63571428573,8832,11664,24,1500,2,0.5,0,4,8
1500,1500,2817.14999999996,2817.14999999996,5388,5388,24,1500,2,0.5,0,4,8
1500,839,3125.00000000005,2280.28214285715,6000,6712,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3131.14999999998,6000,6194,24,1500,2,0.5,0,4,8
1500,802,3125.00000000005,2179.72142857144,6000,6416,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1500,2063.87142857143,2063.87142857143,3624,3624,24,1500,2,0.5,0,4,8
1500,872,3125.00000000005,2369.97142857144,6000,6976,24,1500,2,0.5,0,4,8
1500,1190,3125.00000000005,3234.25000000001,6000,9520,24,1500,2,0.5,0,4,8
1500,908,3125.00000000005,2467.8142857143,6000,7264,24,1500,2,0.5,0,4,8
1500,1500,2813.00000000003,2813.00000000003,4780,4780,24,1500,2,0.5,0,4,8
1500,1416,3125.00000000005,3848.48571428573,6000,11328,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3373.84999999996,6000,7732,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1500,2922.34999999995,2922.34999999995,5266,5266,24,1500,2,0.5,0,4,8
1500,769,3125.00000000005,2090.03214285715,6000,6152,24,1500,2,0.5,0,4,8
1500,972,3125.00000000005,2641.75714285715,6000,7776,24,1500,2,0.5,0,4,8
1500,1500,1619.46428571429,1619.46428571429,1950,1950,24,1500,2,0.5,0,4,8
1500,879,3125.00000000005,2388.99642857144,6000,7032,24,1500,2,0.5,0,4,8
1500,805,3125.00000000005,2187.87500000001,6000,6440,24,1500,2,0.5,0,4,8
1500,1498,3125.00000000005,4071.35000000002,6000,11984,24,1500,2,0.5,0,4,8
1500,1500,2619.54999999996,2619.54999999996,4556,4556,24,1500,2,0.5,0,4,8
1500,1442,3125.00000000005,3919.15000000002,6000,11536,24,1500,2,0.5,0,4,8
1500,1026,3125.00000000005,2788.52142857144,6000,8208,24,1500,2,0.5,0,4,8
1500,1366,3125.00000000005,3712.59285714287,6000,10928,24,1500,2,0.5,0,4,8
1500,1254,3125.00000000005,3408.19285714287,6000,10032,24,1500,2,0.5,0,4,8
1500,1426,3125.00000000005,3875.6642857143,6000,11408,24,1500,2,0.5,0,4,8
1500,1500,2974.54999999996,2974.54999999996,5498,5498,24,1500,2,0.5,0,4,8
1500,1390,3125.00000000005,3777.82142857144,6000,11120,24,1500,2,0.5,0,4,8
1500,1018,3125.00000000005,2766.77857142858,6000,8144,24,1500,2,0.5,0,4,8
1500,1049,3125.00000000005,2851.03214285715,6000,8392,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3548.64999999993,6000,8468,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3263.29285714287,6000,8142,24,1500,2,0.5,0,4,8
1500,974,3125.00000000005,2647.19285714287,6000,7792,24,1500,2,0.5,0,4,8
1500,1500,2848.09999999998,2848.09999999998,4936,4936,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3162.64999999998,6000,6334,24,1500,2,0.5,0,4,8
1500,1318,3125.00000000005,3582.13571428573,6000,10544,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3177.95000000008,6000,6402,24,1500,2,0.5,0,4,8
1500,858,3125.00000000005,2331.92142857144,6000,6864,24,1500,2,0.5,0,4,8
1500,848,3125.00000000005,2304.74285714287,6000,6784,24,1500,2,0.5,0,4,8
1500,1476,3125.00000000005,4011.55714285716,6000,11808,24,1500,2,0.5,0,4,8
1500,1499,3125.00000000005,4074.06785714287,6000,11992,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3256.92142857144,6000,8118,24,1500,2,0.5,0,4,8
1500,1186,3125.00000000005,3223.37857142859,6000,9488,24,1500,2,0.5,0,4,8
1500,1267,3125.00000000005,3443.52500000001,6000,10136,24,1500,2,0.5,0,4,8
1500,1401,3125.00000000005,3807.71785714287,6000,11208,24,1500,2,0.5,0,4,8
1500,913,3125.00000000005,2481.40357142858,6000,7304,24,1500,2,0.5,0,4,8
1500,988,3125.00000000005,2685.24285714287,6000,7904,24,1500,2,0.5,0,4,8
1500,1500,2425.75,2425.75,3740,3740,24,1500,2,0.5,0,4,8
1500,977,3125.00000000005,2655.34642857144,6000,7816,24,1500,2,0.5,0,4,8
1500,928,3125.00000000005,2522.17142857144,6000,7424,24,1500,2,0.5,0,4,8
1500,767,3125.00000000005,2084.59642857144,6000,6136,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1287,3125.00000000005,3497.88214285716,6000,10296,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1328,3125.00000000005,3609.3142857143,6000,10624,24,1500,2,0.5,0,4,8
1500,1192,3125.00000000005,3239.68571428573,6000,9536,24,1500,2,0.5,0,4,8
1500,1457,3125.00000000005,3959.91785714287,6000,11656,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,2731.27857142858,6000,6138,24,1500,2,0.5,0,4,8
1500,1003,3125.00000000005,2726.01071428573,6000,8024,24,1500,2,0.5,0,4,8
1500,1332,3125.00000000005,3620.18571428573,6000,10656,24,1500,2,0.5,0,4,8
1500,1263,3125.00000000005,3432.65357142859,6000,10104,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,860,3125.00000000005,2337.35714285715,6000,6880,24,1500,2,0.5,0,4,8
1500,878,3125.00000000005,2386.27857142858,6000,7024,24,1500,2,0.5,0,4,8
1500,1146,3125.00000000005,3114.6642857143,6000,9168,24,1500,2,0.5,0,4,8
1500,1066,3229.69999999998,2897.23571428573,6632,8528,24,1500,2,0.5,0,4,8
1500,1004,3203.79999999994,2728.72857142858,7016,8032,24,1500,2,0.5,0,4,8
1500,1021,3125.00000000005,2774.93214285715,6000,8168,24,1500,2,0.5,0,4,8
1500,859,3125.00000000005,2334.6392857143,6000,6872,24,1500,2,0.5,0,4,8
1500,1151,3125.00000000005,3128.25357142858,6000,9208,24,1500,2,0.5,0,4,8
1500,1263,3125.00000000005,3432.65357142859,6000,10104,24,1500,2,0.5,0,4,8
1500,1415,3125.00000000005,3845.76785714287,6000,11320,24,1500,2,0.5,0,4,8
1500,1500,2659.60000000001,2659.60000000001,5868,5868,24,1500,2,0.5,0,4,8
1500,1500,2842.80000000002,2842.80000000002,5496,5496,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,2955.87142857144,6000,6984,24,1500,2,0.5,0,4,8
1500,980,3125.00000000005,2663.50000000001,6000,7840,24,1500,2,0.5,0,4,8
1500,1487,3125.00000000005,4041.45357142859,6000,11896,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3217.09999999994,6000,7072,24,1500,2,0.5,0,4,8
1500,1500,2430.22857142858,2430.22857142858,5004,5004,24,1500,2,0.5,0,4,8
1500,1291,3330.95000000002,3508.75357142859,7082,10328,24,1500,2,0.5,0,4,8
1500,990,3125.00000000005,2690.67857142858,6000,7920,24,1500,2,0.5,0,4,8
1500,990,3125.00000000005,2690.67857142858,6000,7920,24,1500,2,0.5,0,4,8
1500,1500,3057.35000000007,3057.35000000007,5866,5866,24,1500,2,0.5,0,4,8
1500,1490,3125.00000000005,4049.60714285716,6000,11920,24,1500,2,0.5,0,4,8
1500,1379,3125.00000000005,3747.92500000002,6000,11032,24,1500,2,0.5,0,4,8
1500,1419,3125.00000000005,3856.6392857143,6000,11352,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1188,3125.00000000005,3228.8142857143,6000,9504,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3444.87857142859,6000,8826,24,1500,2,0.5,0,4,8
1500,1232,3304.40000000003,3348.40000000001,6964,9856,24,1500,2,0.5,0,4,8
1500,895,3125.00000000005,2432.48214285715,6000,7160,24,1500,2,0.5,0,4,8
1500,761,2712.16428571429,2068.28928571429,6066,6088,24,1500,2,0.5,0,4,8
1500,1313,3125.00000000005,3568.54642857144,6000,10504,24,1500,2,0.5,0,4,8
1500,1500,2751.35000000002,2751.35000000002,4506,4506,24,1500,2,0.5,0,4,8
1500,1436,3125.00000000005,3902.84285714287,6000,11488,24,1500,2,0.5,0,4,8
1500,1114,3125.00000000005,3027.69285714287,6000,8912,24,1500,2,0.5,0,4,8
1500,1249,3125.00000000005,3394.60357142859,6000,9992,24,1500,2,0.5,0,4,8
1500,821,3125.00000000005,2231.36071428572,6000,6568,24,1500,2,0.5,0,4,8
1500,1182,3125.00000000005,3212.50714285716,6000,9456,24,1500,2,0.5,0,4,8
1500,1070,3125.00000000005,2908.10714285715,6000,8560,24,1500,2,0.5,0,4,8
1500,1412,3125.00000000005,3837.6142857143,6000,11296,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3373.69999999998,6000,7272,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3289.29999999993,6000,7376,24,1500,2,0.5,0,4,8
1500,770,3125.00000000005,2092.75000000001,6000,6160,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3248.59999999998,6000,6716,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1500,2920.55000000004,2920.55000000004,5258,5258,24,1500,2,0.5,0,4,8
1500,1500,2876.89999999997,2876.89999999997,5064,5064,24,1500,2,0.5,0,4,8
1500,1498,3125.00000000005,4071.35000000002,6000,11984,24,1500,2,0.5,0,4,8
1500,1103,3125.00000000005,2997.79642857144,6000,8824,24,1500,2,0.5,0,4,8
1500,1333,3125.00000000005,3622.90357142859,6000,10664,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3551.49999999993,6000,8480,24,1500,2,0.5,0,4,8
1500,1405,3125.00000000005,3818.5892857143,6000,11240,24,1500,2,0.5,0,4,8
1500,1339,3125.00000000005,3639.21071428573,6000,10712,24,1500,2,0.5,0,4,8
1500,1204,3125.00000000005,3272.30000000001,6000,9632,24,1500,2,0.5,0,4,8
1500,1171,3125.00000000005,3182.61071428573,6000,9368,24,1500,2,0.5,0,4,8
1500,888,3125.00000000005,2413.45714285715,6000,7104,24,1500,2,0.5,0,4,8
1500,1500,2212.00714285715,2212.00714285715,4182,4182,24,1500,2,0.5,0,4,8
1500,752,3125.00000000005,2043.82857142858,6000,6016,24,1500,2,0.5,0,4,8
1500,1135,3125.00000000005,3084.76785714287,6000,9080,24,1500,2,0.5,0,4,8
1500,1500,2871.29999999995,2871.29999999995,5616,5616,24,1500,2,0.5,0,4,8
1500,1486,3125.00000000005,4038.73571428573,6000,11888,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1284,3125.00000000005,3489.72857142859,6000,10272,24,1500,2,0.5,0,4,8
1500,952,3125.00000000005,2587.40000000001,6000,7616,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3555.29999999991,6000,8496,24,1500,2,0.5,0,4,8
1500,1098,3125.00000000005,2984.20714285716,6000,8784,24,1500,2,0.5,0,4,8
1500,1500,2909.29999999995,2909.29999999995,5776,5776,24,1500,2,0.5,0,4,8
1500,878,3125.00000000005,2386.27857142858,6000,7024,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3450.79999999995,6000,8056,24,1500,2,0.5,0,4,8
1500,1006,3125.00000000005,2734.1642857143,6000,8048,24,1500,2,0.5,0,4,8
1500,1500,2623.35000000001,2623.35000000001,4572,4572,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,795,3125.00000000005,2160.69642857144,6000,6360,24,1500,2,0.5,0,4,8
1500,970,3125.00000000005,2636.32142857144,6000,7760,24,1500,2,0.5,0,4,8
1500,1388,3125.00000000005,3772.38571428573,6000,11104,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3491.07142857144,6000,9000,24,1500,2,0.5,0,4,8
1500,1400,3125.00000000005,3805.00000000002,6000,11200,24,1500,2,0.5,0,4,8
1500,1213,3125.00000000005,3296.76071428573,6000,9704,24,1500,2,0.5,0,4,8
1500,986,3125.00000000005,2679.80714285715,6000,7888,24,1500,2,0.5,0,4,8
1500,1500,2729.74999999996,2729.74999999996,5020,5020,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3347.14999999999,6000,7154,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3200.90000000007,6000,6504,24,1500,2,0.5,0,4,8
1500,1061,3125.00000000005,2883.64642857144,6000,8488,24,1500,2,0.5,0,4,8
1500,1500,2864.64999999995,2864.64999999995,5588,5588,24,1500,2,0.5,0,4,8
1500,1500,1638.57857142857,1638.57857142857,2022,2022,24,1500,2,0.5,0,4,8
1500,1494,3125.00000000005,4060.47857142859,6000,11952,24,1500,2,0.5,0,4,8
1500,1155,3125.00000000005,3139.12500000001,6000,9240,24,1500,2,0.5,0,4,8
1500,1500,2636.64999999996,2636.64999999996,4628,4628,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3124.39999999998,6000,6164,24,1500,2,0.5,0,4,8
1500,984,3125.00000000005,2674.37142857144,6000,7872,24,1500,2,0.5,0,4,8
1500,1500,2774.30000000003,2774.30000000003,4608,4608,24,1500,2,0.5,0,4,8
1500,1037,3151.79285714287,2818.41785714287,7722,8296,24,1500,2,0.5,0,4,8
1500,1166,3125.00000000005,3169.02142857144,6000,9328,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3339.50000000002,6000,7120,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3298.10000000003,6000,6936,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3312.04999999999,6000,6998,24,1500,2,0.5,0,4,8
1500,1211,3428.95000000002,3291.32500000001,8766,9688,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.74999999997,6000,6170,24,1500,2,0.5,0,4,8
1500,1427,3125.00000000005,3878.38214285716,6000,11416,24,1500,2,0.5,0,4,8
1500,1500,2399.15,2399.15,3628,3628,24,1500,2,0.5,0,4,8
1500,878,2898.52857142858,2386.27857142858,6768,7024,24,1500,2,0.5,0,4,8
1500,1464,3125.00000000005,3978.94285714287,6000,11712,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3215.30000000007,6000,6568,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3413.74999999998,6000,7450,24,1500,2,0.5,0,4,8
1500,1056,3125.00000000005,2870.05714285715,6000,8448,24,1500,2,0.5,0,4,8
1500,1202,3125.00000000005,3266.8642857143,6000,9616,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3237.04999999999,6000,7156,24,1500,2,0.5,0,4,8
1500,1428,3125.00000000005,3881.10000000002,6000,11424,24,1500,2,0.5,0,4,8
1500,1289,3125.00000000005,3503.31785714287,6000,10312,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,2881.00714285715,6000,6702,24,1500,2,0.5,0,4,8
1500,894,3125.00000000005,2429.7642857143,6000,7152,24,1500,2,0.5,0,4,8
1500,1339,3125.00000000005,3639.21071428573,6000,10712,24,1500,2,0.5,0,4,8
1500,871,3125.00000000005,2367.25357142858,6000,6968,24,1500,2,0.5,0,4,8
1500,1500,2876.45000000004,2876.45000000004,5062,5062,24,1500,2,0.5,0,4,8
1500,1119,3125.00000000005,3041.28214285716,6000,8952,24,1500,2,0.5,0,4,8
1500,1417,3125.00000000005,3851.20357142859,6000,11336,24,1500,2,0.5,0,4,8
1500,1305,3125.00000000005,3546.80357142859,6000,10440,24,1500,2,0.5,0,4,8
1500,862,3125.00000000005,2342.79285714287,6000,6896,24,1500,2,0.5,0,4,8
1500,1338,3125.00000000005,3636.49285714287,6000,10704,24,1500,2,0.5,0,4,8
1500,1499,3125.00000000005,4074.06785714287,6000,11992,24,1500,2,0.5,0,4,8
1500,812,3115.40000000008,2206.90000000001,6124,6496,24,1500,2,0.5,0,4,8
1500,1458,3125.00000000005,3962.63571428573,6000,11664,24,1500,2,0.5,0,4,8
1500,1130,3323.49999999997,3071.17857142858,7520,9040,24,1500,2,0.5,0,4,8
1500,1294,3125.00000000005,3516.90714285716,6000,10352,24,1500,2,0.5,0,4,8
1500,1186,3125.00000000005,3223.37857142859,6000,9488,24,1500,2,0.5,0,4,8
1500,990,3125.00000000005,2690.67857142858,6000,7920,24,1500,2,0.5,0,4,8
1500,918,3125.00000000005,2494.99285714287,6000,7344,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3287.30000000004,6000,6888,24,1500,2,0.5,0,4,8
1500,1039,3237.04999999994,2823.85357142858,7156,8312,24,1500,2,0.5,0,4,8
1500,1045,3125.00000000005,2840.16071428573,6000,8360,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1136,3125.00000000005,3087.48571428573,6000,9088,24,1500,2,0.5,0,4,8
1500,1284,3125.00000000005,3489.72857142859,6000,10272,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3305.74999999999,6000,6970,24,1500,2,0.5,0,4,8
1500,1076,3213.9142857143,2924.4142857143,7956,8608,24,1500,2,0.5,0,4,8
1500,1290,3125.00000000005,3506.03571428573,6000,10320,24,1500,2,0.5,0,4,8
1500,1053,3250.34999999999,2861.90357142858,7212,8424,24,1500,2,0.5,0,4,8
1500,1264,3513.37142857144,3435.37142857144,9084,10112,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,958,3160.1,2603.70714285715,6832,7664,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3271.24999999993,6000,7300,24,1500,2,0.5,0,4,8
1500,1032,3125.00000000005,2804.82857142858,6000,8256,24,1500,2,0.5,0,4,8
1500,1408,3125.00000000005,3826.74285714287,6000,11264,24,1500,2,0.5,0,4,8
1500,1500,1566.9,1566.9,1752,1752,24,1500,2,0.5,0,4,8
1500,956,3125.00000000005,2598.27142857144,6000,7648,24,1500,2,0.5,0,4,8
1500,791,3125.00000000005,2149.82500000001,6000,6328,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3090.19999999997,6000,6012,24,1500,2,0.5,0,4,8
1500,804,3125.00000000005,2185.15714285715,6000,6432,24,1500,2,0.5,0,4,8
1500,1130,3125.00000000005,3071.17857142858,6000,9040,24,1500,2,0.5,0,4,8
1500,1121,3125.00000000005,3046.71785714287,6000,8968,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3142.99999999994,6000,6760,24,1500,2,0.5,0,4,8
1500,1280,3125.00000000005,3478.85714285716,6000,10240,24,1500,2,0.5,0,4,8
1500,1500,3055.09999999997,3055.09999999997,5856,5856,24,1500,2,0.5,0,4,8
1500,923,3125.00000000005,2508.58214285715,6000,7384,24,1500,2,0.5,0,4,8
1500,1045,3125.00000000005,2840.16071428573,6000,8360,24,1500,2,0.5,0,4,8
1500,1074,3125.00000000005,2918.97857142858,6000,8592,24,1500,2,0.5,0,4,8
1500,844,3125.00000000005,2293.87142857144,6000,6752,24,1500,2,0.5,0,4,8
1500,902,3125.00000000005,2451.50714285715,6000,7216,24,1500,2,0.5,0,4,8
1500,1500,3033.94999999997,3033.94999999997,5762,5762,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3125.00000000005,6000,6000,24,1500,2,0.5,0,4,8
1500,1491,3125.00000000005,4052.32500000002,6000,11928,24,1500,2,0.5,0,4,8
1500,1500,2793.40000000002,2793.40000000002,5288,5288,24,1500,2,0.5,0,4,8
1500,1500,3038.45000000007,3038.45000000007,5782,5782,24,1500,2,0.5,0,4,8
1500,757,3125.00000000005,2057.41785714287,6000,6056,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3342.20000000002,6000,7132,24,1500,2,0.5,0,4,8
1500,1500,3125.00000000005,3094.25000000008,6000,6030,24,1500,2,0.5,0,4,8
1500,1476,3414.19999999999,4011.55714285716,7452,11808,24,1500,2,0.5,0,4,8
1500,1036,3234.19999999999,2815.70000000001,7144,8288,24,1500,2,0.5,0,4,8
1500,1500,2766.80000000001,2766.80000000001,5176,5176,24,1500,2,0.5,0,4,8
1500,960,3125.00000000005,2609.14285714287,6000,7680,24,1500,2,0.5,0,4,8
1500,1438,3125.00000000005,3908.27857142859,6000,11504,24,1500,2,0.5,0,4,8
1500,1449,3125.00000000005,3938.17500000002,6000,11592,24,1500,2,0.5,0,4,8
1500,1345,3125.00000000005,3655.51785714287,6000,10760,24,1500,2,0.5,0,4,8
1500,1162,3125.00000000005,3158.15000000001,6000,9296,24,1500,2,0.5,0,4,8
1500,878,3125.00000000005,2386.27857142858,6000,7024,24,1500,2,0.5,0,4,8
1500,1500,2390.40714285715,2390.40714285715,4854,4854,24,1500,2,0.5,0,4,8
1500,877,3125.00000000005,2383.56071428572,6000,7016,24,1500,2,0.5,0,4,8
1500,1500,2958.79999999996,2958.79999999996,5428,5428,24,1500,2,0.5,0,4,8
1500,1417,3125.00000000005,3851.20357142859,6000,11336,24,1500,2,0.5,0,4,8
1500,853,3060.35000000002,2318.33214285715,6412,6824,24,1500,2,0.5,0,4,8
1500,1024,3131.08571428573,2783.08571428573,7644,8192,24,1500,2,0.5,0,4,8
1500,1229,3125.00000000005,3340.24642857144,6000,9832,24,1500,2,0.5,0,4,8
1500,1500,1616.27857142857,1616.27857142857,1938,1938,24,1500,2,0.5,0,4,8
1500,1250,3125.00000000005,3397.32142857144,6000,10000,24,1500,2,0.5,0,4,8
1500,1388,3125.00000000005,3772.38571428573,6000,11104,24,1500,2,0.5,0,4,8
1500,773,3125.00000000005,2100.90357142858,6000,6184,24,1500,2,0.5,0,4,8
1500,1333,3125.00000000005,3622.90357142859,6000,10664,24,1500,2,0.5,0,4,8
1500,1183,3282.34999999999,3215.22500000001,6866,9464,24,1500,2,0.5,0,4,8
1500,863,3125.00000000005,2345.51071428572,6000,6904,24,1500,2,0.5,0,4,8
1500,1500,2490.75714285715,2490.75714285715,5232,5232,24,1500,2,0.5,0,4,8
1500,1280,3125.00000000005,3478.85714285716,6000,10240,24,1500,2,0.5,0,4,8
1500,1470,3125.00000000005,3995.25000000002,6000,11760,24,1500,2,0.5,0,4,8
1500,1217,3125.00000000005,3307.63214285716,6000,9736,24,1500,2,0.5,0,4,8
1500,831,3125.00000000005,2258.53928571429,6000,6648,24,1500,2,0.5,0,4,8
